time,ax,ay,az,atotal
37.101,2.17,1.82,-0.12,2.83
37.111,1.99,2.17,0.96,3.10
37.121,2.14,1.59,1.07,2.87
37.131,2.23,0.67,0.86,2.49
37.141,2.20,-0.14,0.77,2.33
37.151,2.17,-0.59,0.34,2.27
37.161,1.96,-0.89,0.35,2.18
37.171,1.70,-0.38,0.51,1.81
37.181,1.50,0.72,0.14,1.67
37.191,1.27,1.15,-0.20,1.72
37.201,1.18,0.98,-0.71,1.69
37.211,0.99,0.48,-0.38,1.16
37.221,0.89,-0.11,0.22,0.92
37.231,1.06,-0.60,-0.03,1.22
37.241,1.30,-0.64,-0.56,1.55
37.251,1.50,-0.28,-0.95,1.80
37.261,1.65,0.04,-1.35,2.13
37.271,1.60,0.07,-1.67,2.32
37.281,1.19,-0.44,-1.68,2.10
37.291,0.38,-1.16,-1.14,1.67
37.301,-0.11,-1.50,-0.08,1.51
37.311,-0.89,-2.36,0.47,2.57
37.321,-1.16,-1.67,-0.82,2.19
37.331,-1.52,-0.71,-0.85,1.88
37.341,-1.65,-0.79,-0.12,1.83
37.351,-1.33,-1.54,-0.23,2.05
37.361,-1.06,-1.94,-0.55,2.28
37.371,-1.07,-1.58,-0.97,2.14
37.381,-1.23,-1.09,-1.30,2.10
37.391,-1.36,-1.09,-1.21,2.12
37.401,-1.45,-1.39,-0.79,2.16
37.411,-1.54,-1.72,-0.28,2.33
37.421,-1.72,-1.90,0.05,2.57
37.431,-1.87,-2.00,0.15,2.74
37.442,-1.98,-2.10,0.33,2.91
37.451,-1.97,-2.17,0.69,3.02
37.461,-2.06,-2.19,1.44,3.33
37.472,-2.29,-2.40,2.09,3.92
37.481,-2.67,-2.70,2.20,4.39
37.492,-3.22,-3.02,1.65,4.71
37.502,-3.70,-3.28,0.75,5.00
37.511,-3.97,-3.51,0.00,5.30
37.522,-4.12,-3.62,-0.34,5.50
37.532,-4.63,-3.61,0.17,5.87
37.541,-5.26,-3.79,1.20,6.59
37.552,-5.64,-4.00,1.97,7.19
37.562,-5.51,-3.93,2.13,7.09
37.572,-4.95,-3.89,1.40,6.45
37.582,-4.39,-4.08,0.36,6.00
37.592,-3.74,-4.29,-0.57,5.72
37.602,-2.93,-4.31,-1.26,5.36
37.612,-2.08,-4.15,-1.61,4.92
37.622,-1.36,-3.86,-1.44,4.34
37.632,-0.99,-3.59,-0.81,3.81
37.642,-0.88,-3.36,-0.12,3.48
37.652,-0.77,-3.25,0.29,3.35
37.662,-0.30,-3.21,0.27,3.23
37.672,0.68,-3.19,-0.27,3.27
37.682,1.78,-2.92,-1.03,3.57
37.692,2.60,-2.34,-1.50,3.81
37.702,2.96,-1.84,-1.42,3.76
37.712,3.14,-1.65,-1.12,3.72
37.722,3.04,-1.46,-0.77,3.46
37.732,2.93,-1.13,-0.46,3.18
37.742,2.99,-0.63,-0.19,3.06
37.752,3.14,-0.23,0.04,3.15
37.762,3.36,-0.01,0.25,3.37
37.772,3.52,0.10,0.40,3.55
37.782,3.34,0.46,0.52,3.41
37.792,3.11,0.69,0.49,3.23
37.802,3.07,0.96,0.42,3.25
37.812,2.80,1.59,0.55,3.27
37.822,2.67,2.05,0.63,3.42
37.832,2.70,2.24,0.71,3.58
37.842,2.90,2.24,0.81,3.75
37.852,3.23,2.18,1.09,4.04
37.862,3.76,2.07,1.29,4.48
37.872,4.25,1.93,1.19,4.82
37.882,4.70,1.92,0.97,5.17
37.892,4.95,2.05,0.69,5.41
37.902,4.96,2.19,0.44,5.44
37.912,4.73,2.25,0.22,5.24
37.922,4.28,2.22,0.22,4.83
37.932,3.79,2.02,0.34,4.31
37.942,3.42,1.68,0.31,3.82
37.952,3.28,1.42,0.17,3.57
37.962,3.29,1.40,-0.11,3.58
37.968,3.25,1.48,-0.45,3.60
37.978,3.09,1.33,-0.86,3.47
37.988,2.89,1.06,-1.33,3.35
37.998,2.52,0.87,-1.79,3.21
38.008,2.00,0.71,-2.11,3.00
38.018,1.36,0.59,-2.28,2.72
38.028,0.77,0.55,-2.37,2.55
38.038,0.40,0.53,-2.40,2.49
38.048,0.13,0.51,-2.33,2.39
38.058,-0.24,0.62,-1.85,1.97
38.068,-0.51,0.48,-1.31,1.49
38.078,-0.70,0.16,-0.75,1.03
38.088,-0.82,-0.28,-0.36,0.94
38.098,-0.88,-0.63,-0.22,1.10
38.108,-0.90,-0.86,-0.18,1.26
38.118,-0.87,-0.99,-0.18,1.33
38.128,-0.71,-1.13,-0.30,1.37
38.138,-0.54,-1.13,-0.40,1.32
38.148,-0.37,-1.01,-0.38,1.14
38.158,-0.11,-0.91,-0.32,0.98
38.168,0.18,-0.76,-0.16,0.79
38.178,0.31,-0.59,-0.05,0.67
38.188,0.10,-0.44,0.06,0.45
38.198,-0.23,-0.40,0.19,0.50
38.208,-0.51,-0.46,0.20,0.72
38.218,-0.96,-0.60,-0.01,1.13
38.228,-1.44,-0.71,-0.44,1.66
38.238,-1.68,-0.67,-0.85,2.00
38.248,-1.82,-0.55,-1.15,2.22
38.258,-1.81,-0.63,-1.18,2.26
38.268,-1.85,-0.98,-1.04,2.33
38.278,-2.02,-1.51,-1.00,2.71
38.288,-2.33,-2.04,-1.13,3.29
38.298,-2.69,-2.56,-1.34,3.94
38.308,-3.28,-2.83,-1.29,4.52
38.318,-4.19,-2.97,-0.67,5.18
38.328,-5.19,-3.11,0.36,6.06
38.338,-6.06,-3.36,1.19,7.03
38.348,-6.79,-3.48,1.36,7.75
38.358,-6.95,-3.23,1.27,7.77
38.368,-5.89,-2.68,1.47,6.64
38.378,-3.62,-1.67,1.55,4.28
38.390,-0.91,-0.74,1.50,1.91
38.400,2.21,0.36,1.22,2.55
38.410,6.40,2.11,0.62,6.77
38.420,10.50,2.82,0.03,10.87
38.430,13.14,3.25,0.09,13.54
38.440,14.05,3.82,0.25,14.56
38.450,12.79,4.38,0.61,13.53
38.460,10.59,4.52,0.87,11.55
38.470,8.69,4.23,1.19,9.74
38.480,7.01,3.24,1.64,7.89
38.490,5.64,2.27,1.65,6.30
38.500,5.30,3.21,1.01,6.28
38.510,6.17,4.01,-0.22,7.36
38.520,6.75,3.28,-1.22,7.60
38.530,6.05,1.88,-1.82,6.59
38.540,4.60,0.70,-1.87,5.01
38.550,2.87,-0.17,-1.28,3.15
38.560,1.28,-0.86,0.28,1.56
38.570,0.25,-1.74,1.51,2.31
38.580,-0.32,-2.50,1.58,2.98
38.590,-1.58,-3.80,0.83,4.20
38.600,-2.07,-4.30,-0.52,4.80
38.610,-2.98,-4.36,-1.93,5.62
38.620,-3.27,-4.24,-3.13,6.20
38.630,-3.40,-4.06,-4.12,6.72
38.640,-3.83,-4.01,-4.57,7.18
38.650,-4.51,-4.32,-4.25,7.55
38.660,-5.23,-5.25,-2.95,7.97
38.670,-5.98,-6.30,-0.95,8.74
38.680,-6.92,-6.84,0.93,9.77
38.690,-7.75,-7.00,2.29,10.69
38.700,-8.10,-6.99,2.71,11.04
38.710,-8.02,-6.88,2.61,10.88
38.720,-7.87,-6.79,2.84,10.78
38.730,-7.73,-6.82,3.32,10.83
38.740,-7.45,-6.94,3.28,10.69
38.750,-6.78,-7.08,2.83,10.20
38.760,-5.95,-6.69,2.56,9.31
38.770,-5.07,-6.08,2.21,8.22
38.780,-4.20,-5.61,1.45,7.16
38.790,-3.31,-5.25,0.57,6.24
38.800,-2.39,-4.91,-0.15,5.46
38.810,-1.27,-4.42,-0.79,4.66
38.820,0.39,-3.71,-1.46,4.01
38.830,2.41,-3.09,-2.03,4.42
38.840,5.47,-2.32,-2.68,6.51
38.850,8.46,-1.32,-3.18,9.13
38.860,10.81,0.16,-3.29,11.30
38.870,12.57,1.86,-3.41,13.16
38.880,13.40,3.07,-3.60,14.21
38.890,13.25,4.44,-3.45,14.39
38.900,12.36,5.54,-2.86,13.85
38.910,11.10,5.88,-2.19,12.75
38.920,9.43,5.56,-1.17,11.01
38.930,7.56,4.74,0.14,8.93
38.940,5.84,3.80,1.13,7.05
38.950,4.70,3.08,1.50,5.82
38.960,4.20,2.71,1.19,5.14
38.970,3.93,2.41,0.37,4.62
38.980,3.61,2.08,-0.68,4.22
38.990,3.23,1.70,-1.61,3.99
39.001,2.88,1.39,-2.01,3.78
39.010,2.44,0.89,-1.52,3.01
39.020,1.68,0.04,-0.44,1.74
39.030,0.64,-1.01,0.77,1.42
39.040,-0.32,-1.98,1.42,2.45
39.050,-0.94,-2.37,1.19,2.81
39.060,-2.51,-2.86,0.90,3.91
39.070,-3.60,-2.93,1.13,4.78
39.080,-5.00,-3.15,1.90,6.21
39.090,-6.57,-3.53,3.02,8.04
39.101,-7.88,-3.87,3.91,9.61
39.110,-8.70,-4.11,4.29,10.53
39.121,-9.19,-4.29,4.18,10.97
39.130,-9.54,-4.69,3.74,11.28
39.141,-9.40,-5.13,3.25,11.19
39.151,-8.50,-5.32,2.58,10.35
39.160,-6.91,-5.36,1.38,8.86
39.170,-5.17,-5.00,0.12,7.19
39.180,-3.48,-4.33,-0.83,5.62
39.190,-1.76,-3.65,-1.60,4.36
39.201,-0.04,-2.99,-1.98,3.59
39.210,1.58,-2.26,-2.01,3.41
39.221,3.76,-1.35,-1.76,4.37
39.231,5.61,-0.49,-1.35,5.79
39.241,6.80,0.22,-0.70,6.84
39.250,7.63,0.79,-0.14,7.67
39.260,7.62,1.16,0.36,7.72
39.270,6.94,1.51,0.67,7.14
39.281,5.91,1.72,0.72,6.20
39.290,4.73,1.83,0.67,5.11
39.301,3.57,1.72,0.71,4.03
39.311,2.76,1.43,0.76,3.20
39.321,2.27,1.21,0.93,2.73
39.331,2.09,1.15,0.99,2.58
39.341,2.03,1.14,0.71,2.43
39.351,1.81,1.17,0.20,2.16
39.361,1.36,1.18,-0.30,1.83
39.371,0.96,1.09,-0.60,1.57
39.381,0.26,0.85,-0.82,1.21
39.391,-0.25,0.41,-0.79,0.93
39.401,-0.48,0.21,-0.42,0.67
39.411,-0.68,0.12,-0.05,0.70
39.421,-0.66,0.08,0.12,0.68
39.431,-0.19,-0.14,0.20,0.31
39.441,-0.09,-0.30,0.25,0.40
39.451,-0.13,-0.19,0.22,0.31
39.461,0.21,-0.32,0.15,0.42
39.471,0.18,-0.23,0.03,0.29
39.481,-0.21,-0.53,-0.00,0.57
39.491,0.75,-1.70,0.94,2.08
39.501,-0.06,-0.99,1.32,1.65
39.511,-1.06,-1.07,0.74,1.68
39.521,-1.35,-1.82,-0.19,2.28
39.531,-1.66,-2.11,-1.01,2.87
39.541,-2.02,-2.09,-1.03,3.08
39.551,-2.09,-2.13,-0.27,2.99
39.561,-2.05,-2.20,0.27,3.02
39.571,-2.06,-2.36,0.41,3.16
39.581,-1.98,-2.30,0.32,3.05
39.591,-1.50,-2.27,-0.27,2.73
39.601,-0.63,-2.22,-0.94,2.49
39.611,-0.14,-1.92,-1.47,2.43
39.621,-0.04,-1.58,-1.73,2.34
39.631,-0.42,-1.38,-1.60,2.15
39.641,-0.86,-1.48,-1.21,2.10
39.651,-0.94,-1.78,-0.92,2.21
39.661,-0.79,-1.80,-0.96,2.19
39.671,-0.20,-1.62,-1.05,1.94
39.681,0.67,-1.29,-0.92,1.72
39.691,1.31,-0.85,-0.57,1.66
39.701,1.35,-0.37,-0.00,1.39
39.711,1.06,0.07,0.60,1.22
39.721,0.81,0.14,1.17,1.43
39.731,0.46,-0.22,1.61,1.69
39.741,0.11,-0.46,1.76,1.82
39.751,0.12,-0.40,1.31,1.37
39.761,0.49,-0.17,0.26,0.57
39.771,0.88,-0.20,-0.56,1.06
39.781,0.25,0.65,-1.17,1.37
39.791,-0.13,1.48,-1.25,1.94
39.801,-0.20,1.89,-0.81,2.07
39.811,-0.02,1.77,-0.11,1.78
39.821,0.45,1.39,0.70,1.62
39.831,0.98,1.11,1.69,2.25
39.841,1.44,1.04,2.58,3.14
39.851,1.73,0.91,2.97,3.55
39.861,1.73,0.68,2.67,3.25
39.871,1.40,0.51,2.00,2.49
39.881,0.70,0.52,1.31,1.57
39.891,0.13,0.42,0.86,0.97
39.901,0.04,0.11,0.76,0.77
39.911,0.23,-0.19,0.73,0.79
39.921,0.33,-0.28,0.55,0.70
39.931,0.33,-0.19,0.37,0.53
39.941,0.27,-0.14,0.30,0.43
39.951,0.23,-0.18,0.15,0.33
39.961,0.21,-0.27,-0.11,0.36
39.971,0.24,-0.25,-0.34,0.48
39.981,0.19,-0.09,-0.46,0.50
39.991,0.04,-0.04,-0.49,0.49
40.001,0.02,-0.09,-0.51,0.52
40.011,0.31,-0.14,-0.54,0.64
40.021,0.72,-0.00,-0.51,0.88
40.031,0.85,0.25,-0.36,0.96
40.041,0.77,0.39,-0.22,0.89
40.051,0.61,0.29,-0.08,0.69
40.061,0.62,0.15,0.03,0.64
40.071,0.85,0.19,0.22,0.90
40.081,0.93,0.29,0.21,0.99
40.091,0.79,0.30,0.05,0.85
40.101,0.64,0.26,-0.17,0.71
40.111,0.42,0.15,-0.40,0.60
40.121,0.18,0.19,-0.54,0.60
40.131,-0.08,0.23,-0.49,0.54
40.141,-0.29,0.07,-0.43,0.52
40.151,-0.39,-0.20,-0.39,0.59
40.161,-0.43,-0.38,-0.36,0.68
40.171,-0.41,-0.41,-0.42,0.72
40.181,-0.12,-0.31,-0.35,0.48
40.191,0.55,-0.19,-0.12,0.59
40.201,0.92,-0.04,-0.01,0.92
40.211,0.66,0.13,0.24,0.71
40.221,0.16,0.06,0.43,0.47
40.231,-0.08,-0.16,0.41,0.45
40.241,-0.19,-0.16,0.37,0.45
40.251,-0.32,-0.00,0.44,0.54
40.262,-0.28,0.14,0.53,0.62
40.271,-0.16,0.16,0.46,0.51
40.281,0.07,0.17,0.26,0.32
40.291,0.17,0.31,0.20,0.41
40.301,0.12,0.37,0.32,0.50
40.311,0.08,0.18,0.41,0.45
40.321,0.06,-0.12,0.42,0.44
40.331,-0.11,-0.24,0.40,0.48
40.341,-0.33,-0.15,0.34,0.50
40.351,-0.36,-0.03,0.28,0.45
40.361,-0.27,0.08,0.11,0.31
40.371,-0.14,0.19,-0.14,0.27
40.381,0.12,0.29,-0.29,0.43
40.391,0.41,0.34,-0.29,0.60
40.402,0.49,0.25,-0.17,0.58
40.411,0.41,-0.01,-0.05,0.41
40.421,0.28,-0.33,-0.14,0.45
40.432,0.10,-0.52,-0.33,0.63
40.441,-0.10,-0.56,-0.55,0.79
40.451,-0.20,-0.58,-0.63,0.88
40.462,-0.12,-0.63,-0.75,0.99
40.472,0.11,-0.60,-0.88,1.07
40.481,0.19,-0.33,-0.87,0.95
40.491,-0.01,-0.05,-0.66,0.66
40.502,-0.27,0.02,-0.45,0.53
40.512,-0.43,-0.09,-0.38,0.58
40.522,-0.51,-0.10,-0.34,0.62
40.532,-0.45,0.01,-0.13,0.47
40.542,-0.18,0.07,0.10,0.22
40.552,0.13,0.03,0.13,0.19
40.562,0.33,0.05,-0.02,0.33
40.572,0.38,0.21,-0.10,0.45
40.582,0.28,0.35,0.15,0.47
40.592,0.22,0.27,0.49,0.60
40.602,0.17,0.07,0.71,0.73
40.612,0.08,0.02,0.82,0.82
40.622,-0.02,0.09,0.84,0.84
40.632,-0.08,0.19,0.78,0.80
40.642,-0.13,0.30,0.63,0.71
40.652,-0.24,0.40,0.46,0.65
40.662,-0.29,0.46,0.35,0.65
40.672,-0.19,0.50,0.44,0.69
40.682,-0.04,0.48,0.65,0.81
40.692,0.05,0.52,0.79,0.95
40.702,-0.01,0.55,0.81,0.98
40.712,-0.13,0.52,0.77,0.94
40.722,-0.20,0.38,0.63,0.77
40.732,-0.26,0.27,0.42,0.56
40.742,-0.17,0.23,0.29,0.41
40.752,-0.08,0.14,0.32,0.36
40.762,0.06,0.03,0.41,0.41
40.772,0.17,-0.08,0.39,0.43
40.782,0.17,-0.11,0.16,0.26
40.792,-0.01,-0.08,-0.09,0.12
40.802,-0.42,-0.01,-0.25,0.49
40.812,-0.92,0.04,-0.24,0.95
40.822,-1.18,0.05,-0.11,1.19
40.832,-1.09,0.00,0.15,1.11
40.842,-0.81,0.08,0.31,0.87
40.852,-0.62,0.20,0.56,0.86
40.862,-0.35,0.32,0.67,0.82
40.872,-0.20,0.30,0.58,0.69
40.882,-0.17,0.25,0.45,0.54
40.892,-0.08,0.24,0.36,0.44
40.902,0.11,0.35,0.28,0.46
40.912,0.39,0.62,0.20,0.76
40.922,0.70,0.96,0.09,1.19
40.932,0.77,1.22,0.02,1.44
40.942,0.58,1.27,0.14,1.41
40.952,0.15,1.09,0.38,1.16
40.962,-0.29,0.73,0.70,1.05
40.972,-0.57,0.26,1.01,1.19
40.982,-0.70,-0.15,1.20,1.40
40.992,-0.72,-0.39,1.20,1.46
41.002,-0.59,-0.36,1.01,1.22
41.012,-0.36,-0.16,0.62,0.73
41.022,-0.15,0.12,0.15,0.24
41.032,0.09,0.34,-0.43,0.55
41.042,0.09,0.40,-0.54,0.68
41.052,0.07,0.29,-0.15,0.33
41.062,-0.04,-0.06,0.43,0.44
41.072,-0.13,-0.38,0.77,0.87
41.082,-0.12,-0.47,0.73,0.88
41.092,-0.03,-0.43,0.43,0.61
41.102,0.12,-0.29,-0.18,0.36
41.112,0.15,-0.34,-0.82,0.90
41.122,-0.06,-0.45,-1.34,1.41
41.132,-0.37,-0.45,-1.75,1.85
41.142,-0.64,-0.48,-2.09,2.24
41.152,-0.74,-0.65,-2.17,2.38
41.162,-0.72,-0.93,-1.86,2.20
41.172,-0.59,-1.08,-1.61,2.03
41.182,-0.25,-1.02,-1.99,2.25
41.192,-0.14,-0.84,-2.26,2.42
41.202,-0.24,-0.75,-2.07,2.21
41.212,-0.03,-0.93,-2.03,2.23
41.222,0.02,-1.07,-1.60,1.92
41.232,-0.19,-0.96,-0.51,1.10
41.242,-0.41,-0.96,0.45,1.13
41.252,-0.30,-1.04,1.03,1.50
41.262,0.00,-0.93,1.48,1.75
41.272,0.68,-0.54,1.27,1.54
41.282,1.63,-0.10,0.15,1.64
41.292,2.43,0.34,-1.15,2.71
41.302,2.97,0.76,-2.23,3.79
41.312,3.32,1.14,-2.53,4.33
41.323,3.23,1.54,-1.78,4.00
41.332,2.76,1.75,-0.61,3.32
41.342,2.05,1.25,0.24,2.41
41.352,1.18,0.47,0.66,1.42
41.362,0.62,-0.10,0.73,0.96
41.372,0.22,-0.52,0.61,0.83
41.382,-0.08,-0.67,0.47,0.83
41.392,-0.45,-0.58,0.32,0.80
41.402,-0.80,-0.55,0.11,0.98
41.412,-1.15,-0.80,-0.06,1.41
41.422,-1.39,-1.23,-0.24,1.87
41.432,-1.49,-1.74,-0.65,2.38
41.442,-1.50,-2.13,-1.12,2.83
41.452,-1.49,-2.34,-1.46,3.13
41.462,-1.43,-2.49,-1.72,3.35
41.472,-1.47,-2.55,-1.89,3.49
41.482,-1.61,-2.56,-1.94,3.59
41.492,-1.86,-2.65,-1.85,3.72
41.502,-2.15,-2.76,-1.65,3.87
41.512,-2.31,-2.91,-1.33,3.94
41.522,-2.27,-3.13,-0.89,3.97
41.532,-2.21,-3.23,-0.38,3.93
41.542,-2.07,-3.22,0.14,3.83
41.552,-1.78,-3.06,0.63,3.60
41.563,-1.43,-2.75,0.93,3.23
41.572,-0.83,-1.79,0.90,2.17
41.583,-0.14,-0.65,0.56,0.87
41.592,0.23,0.05,0.34,0.41
41.603,0.81,0.84,0.13,1.17
41.612,1.49,1.34,-0.02,2.00
41.623,2.03,1.79,0.00,2.70
41.632,2.29,2.12,0.13,3.12
41.643,2.48,2.35,0.25,3.43
41.652,2.49,2.52,0.40,3.57
41.663,2.41,3.02,0.72,3.93
41.672,2.47,3.37,0.87,4.27
41.683,2.73,3.39,0.89,4.45
41.692,3.39,3.43,0.79,4.89
41.703,4.18,3.30,0.59,5.36
41.712,4.45,3.15,0.32,5.47
41.723,4.76,2.77,-0.15,5.51
41.732,4.71,2.33,-0.52,5.28
41.743,4.23,1.76,-0.68,4.63
41.753,3.68,0.85,-0.92,3.88
41.763,3.34,0.72,-1.70,3.82
41.772,1.93,0.69,-1.31,2.43
41.783,0.22,0.38,-1.15,1.24
41.793,-0.40,0.07,-1.71,1.76
41.803,-0.55,-0.16,-2.11,2.19
41.813,-0.40,-0.18,-2.59,2.62
41.823,-0.15,-0.19,-2.96,2.97
41.833,-0.07,-0.19,-3.06,3.07
41.843,0.08,-0.15,-3.13,3.13
41.853,-0.23,-0.16,-2.71,2.72
41.863,-0.81,-0.06,-1.72,1.90
41.873,-1.11,0.08,-0.87,1.41
41.883,-0.78,-0.26,-0.43,0.93
41.893,-0.09,-0.86,-0.31,0.92
41.903,0.31,-1.11,-0.58,1.29
41.913,0.14,-1.08,-0.86,1.39
41.923,-0.37,-0.96,-0.54,1.17
41.933,-1.50,-0.93,0.49,1.83
41.943,-2.26,-0.87,1.35,2.77
41.953,-1.79,-1.23,1.54,2.67
41.963,-1.52,-1.57,1.78,2.82
41.971,-1.30,-1.60,1.74,2.70
41.981,-1.28,-1.50,1.54,2.50
41.991,-1.51,-1.22,1.34,2.36
42.001,-1.81,-1.13,1.04,2.37
42.011,-1.87,-1.38,0.44,2.37
42.021,-1.69,-1.59,-0.46,2.36
42.031,-1.47,-1.32,-1.23,2.33
42.041,-1.42,-0.66,-1.33,2.06
42.051,-1.30,-0.15,-0.92,1.60
42.061,-0.92,-0.14,-0.44,1.03
42.071,-0.41,-0.40,-0.13,0.59
42.081,-0.12,-0.56,-0.07,0.58
42.091,0.04,-0.71,-0.06,0.72
42.102,-0.04,-0.86,0.13,0.87
42.112,-0.23,-0.89,0.42,1.01
42.122,-0.33,-0.75,0.65,1.04
42.131,-0.20,-0.55,0.56,0.81
42.141,0.03,-0.49,0.12,0.50
42.151,0.14,-0.37,-0.31,0.50
42.162,0.07,-0.07,-0.40,0.41
42.172,0.01,0.24,-0.06,0.25
42.182,0.10,0.29,0.37,0.48
42.192,0.39,0.05,0.71,0.81
42.201,0.80,-0.32,0.85,1.21
42.212,1.09,-0.64,0.82,1.51
42.222,1.13,-0.92,0.66,1.60
42.232,1.04,-1.10,0.54,1.60
42.242,0.81,-1.19,0.51,1.53
42.252,0.45,-1.19,0.43,1.34
42.262,0.01,-1.09,0.31,1.13
42.272,-0.50,-0.93,0.24,1.08
42.281,-0.98,-0.67,0.19,1.20
42.292,-1.22,-0.48,-0.04,1.31
42.302,-1.06,-0.27,-0.30,1.14
42.312,-0.66,0.06,-0.19,0.69
42.322,-0.03,0.24,0.07,0.26
42.332,0.79,0.32,0.19,0.87
42.342,1.39,0.43,0.14,1.46
42.353,1.75,0.63,-0.06,1.86
42.363,1.87,0.81,-0.39,2.08
42.373,1.69,0.94,-0.54,2.01
42.383,1.35,0.95,-0.43,1.71
42.393,0.97,0.84,-0.35,1.33
42.403,0.73,0.66,-0.17,0.99
42.413,0.65,0.49,-0.01,0.81
42.423,0.70,0.32,-0.01,0.77
42.433,0.69,0.10,-0.04,0.69
42.443,0.30,-0.26,-0.03,0.40
42.453,-0.17,-0.62,0.40,0.76
42.463,-0.38,-0.80,1.15,1.45
42.473,-0.55,-0.88,1.68,1.98
42.483,-0.58,-1.04,2.12,2.43
42.493,-0.53,-0.92,2.12,2.36
42.503,-0.51,-0.48,1.92,2.04
42.513,-0.68,0.03,1.81,1.93
42.523,-1.29,0.41,1.95,2.37
42.533,-1.68,0.43,1.62,2.37
42.543,-1.28,0.18,0.48,1.38
42.553,-0.77,0.21,-0.62,1.01
42.563,-0.32,0.45,-1.05,1.19
42.573,0.08,0.58,-1.18,1.32
42.583,-0.02,-0.00,-1.04,1.04
42.593,-0.74,-1.59,-0.71,1.89
42.603,-2.26,-3.37,-0.60,4.10
42.613,-4.39,-4.81,-0.73,6.55
42.623,-7.08,-5.70,-1.11,9.16
42.633,-10.16,-6.40,-1.31,12.08
42.643,-12.77,-6.67,-0.81,14.43
42.653,-13.50,-7.41,-0.25,15.40
42.663,-12.92,-8.02,0.34,15.21
42.673,-11.59,-8.14,0.54,14.17
42.683,-9.10,-7.80,-0.17,11.99
42.693,-6.29,-7.23,-1.24,9.66
42.703,-3.81,-6.49,-1.89,7.76
42.713,-1.78,-5.66,-1.72,6.18
42.723,-0.13,-4.74,-0.65,4.79
42.733,1.33,-3.58,0.54,3.86
42.743,2.72,-2.38,1.36,3.86
42.753,5.70,-2.06,1.55,6.26
42.763,7.78,-1.33,1.83,8.10
42.773,9.97,0.35,2.07,10.19
42.783,12.43,2.10,1.65,12.71
42.793,13.61,3.58,0.69,14.09
42.803,13.41,4.30,-0.06,14.08
42.813,12.83,4.37,-0.35,13.56
42.823,12.60,4.55,-0.50,13.40
42.834,12.83,5.22,-0.12,13.85
42.843,13.35,5.38,0.37,14.40
42.853,13.71,4.71,0.09,14.50
42.863,13.40,4.28,-0.39,14.08
42.873,12.95,4.18,0.00,13.61
42.883,12.08,3.30,0.33,12.53
42.893,10.68,1.93,-0.25,10.86
42.903,10.02,2.28,-0.16,10.27
42.913,9.00,1.47,-0.18,9.12
42.923,7.86,-0.23,-1.10,7.94
42.933,6.96,-1.50,-1.91,7.37
42.943,5.87,-2.13,-2.55,6.75
42.953,4.28,-2.27,-3.20,5.80
42.963,3.33,-1.96,-3.24,5.04
42.973,3.32,-2.23,-2.58,4.76
42.984,3.56,-2.74,-1.48,4.73
42.994,3.31,-2.99,-0.23,4.46
43.004,2.81,-3.44,0.32,4.45
43.014,2.07,-4.52,0.06,4.97
43.023,1.63,-5.65,-0.65,5.92
43.034,0.62,-5.71,-0.81,5.81
43.044,-0.73,-5.59,0.09,5.64
43.054,-2.28,-6.12,1.69,6.75
43.064,-3.77,-7.15,2.93,8.60
43.074,-4.89,-8.00,3.05,9.87
43.084,-5.69,-8.29,2.16,10.28
43.094,-6.39,-8.61,1.13,10.78
43.103,-6.95,-8.97,0.64,11.37
43.114,-7.29,-8.99,0.93,11.61
43.124,-7.38,-9.04,1.59,11.78
43.134,-7.46,-9.39,2.28,12.21
43.144,-7.77,-9.79,2.99,12.86
43.154,-8.10,-9.97,3.64,13.35
43.164,-8.21,-9.94,3.58,13.38
43.174,-8.01,-9.62,2.83,12.83
43.184,-7.31,-8.97,1.65,11.68
43.194,-6.46,-8.39,0.50,10.60
43.204,-6.08,-7.62,0.23,9.75
43.214,-6.13,-6.85,0.79,9.22
43.224,-5.89,-6.36,0.82,8.71
43.234,-5.34,-5.54,-0.29,7.70
43.244,-4.65,-4.58,-1.94,6.81
43.254,-4.23,-3.55,-3.21,6.39
43.264,-4.10,-2.15,-4.07,6.16
43.274,-4.10,-0.52,-4.53,6.13
43.284,-3.37,0.63,-4.48,5.64
43.294,-3.10,3.35,-4.08,6.13
43.304,-1.99,5.83,-3.71,7.19
43.314,0.75,6.54,-3.74,7.57
43.324,3.36,7.91,-3.75,9.38
43.334,6.32,9.68,-3.53,12.09
43.344,9.22,11.12,-2.74,14.71
43.354,11.39,12.25,-1.49,16.79
43.364,12.63,12.30,-0.13,17.63
43.374,13.20,11.48,2.19,17.63
43.384,13.30,10.61,4.13,17.51
43.394,12.81,10.13,4.64,16.98
43.404,11.94,9.69,3.97,15.88
43.414,10.41,8.43,2.66,13.66
43.424,8.40,6.47,0.90,10.64
43.434,5.89,4.26,-1.01,7.34
43.444,3.08,2.72,-2.70,4.91
43.454,0.21,1.80,-3.98,4.37
43.464,-2.68,1.26,-4.67,5.52
43.474,-5.74,1.15,-4.95,7.67
43.484,-8.86,1.00,-4.81,10.13
43.494,-10.37,0.79,-4.23,11.23
43.504,-11.00,0.50,-3.05,11.43
43.514,-10.95,0.45,-1.69,11.09
43.524,-9.98,0.56,-0.09,10.00
43.534,-8.84,1.20,1.87,9.11
43.544,-8.14,1.48,3.39,8.94
43.554,-7.07,0.77,4.18,8.25
43.564,-4.93,-0.10,4.30,6.54
