time,ax,ay,az,atotal
57.328,1.19,-0.68,-0.58,1.49
57.338,1.91,-0.41,-0.61,2.05
57.348,1.89,-0.41,-0.44,1.98
57.358,1.05,0.23,0.95,1.43
57.368,1.65,0.09,0.75,1.82
57.378,1.44,-0.61,-0.15,1.57
57.388,1.11,-0.22,-0.87,1.43
57.398,1.43,-0.89,-0.09,1.68
57.408,1.53,-0.26,1.07,1.88
57.418,1.49,0.28,0.92,1.77
57.428,0.90,-0.15,-0.02,0.91
57.438,1.08,-0.51,0.07,1.20
57.449,1.96,-0.84,0.87,2.30
57.458,1.30,-0.27,0.32,1.36
57.469,0.94,0.05,0.39,1.02
57.479,1.32,0.03,-0.10,1.33
57.489,1.34,0.41,-0.28,1.43
57.499,1.93,0.23,-0.66,2.05
57.509,1.72,-0.43,-0.23,1.79
57.519,1.41,0.45,0.16,1.48
57.529,0.72,-0.24,1.17,1.40
57.539,0.95,0.15,0.60,1.14
57.549,0.82,0.60,-0.58,1.17
57.559,1.69,-0.11,-0.08,1.70
57.569,1.97,-0.25,-0.48,2.04
57.579,1.09,0.68,-1.35,1.87
57.589,1.28,0.24,0.60,1.44
57.599,1.29,0.23,0.57,1.43
57.609,1.62,0.43,-0.18,1.69
57.619,1.98,-0.14,-1.52,2.50
57.629,1.96,0.11,-1.62,2.54
57.639,1.23,0.93,-1.26,1.99
57.649,1.19,0.41,0.22,1.27
57.659,1.14,0.90,-0.80,1.66
57.669,1.76,0.87,-3.04,3.62
57.679,1.83,1.57,-1.87,3.05
57.689,1.51,-0.14,0.18,1.53
57.699,1.19,-1.12,0.75,1.80
57.709,2.31,-0.21,-0.53,2.37
57.719,1.65,0.08,-0.06,1.65
57.729,1.13,0.61,0.68,1.45
57.739,0.75,-0.05,1.15,1.37
57.749,1.76,-1.00,1.10,2.30
57.760,1.71,-0.44,0.07,1.77
57.770,0.66,-0.97,0.39,1.23
57.780,1.32,-1.74,2.56,3.36
57.790,1.76,-0.27,2.31,2.92
57.800,1.85,-0.46,1.97,2.74
57.810,1.08,-0.58,1.36,1.83
57.820,1.78,-1.01,0.11,2.05
57.830,1.38,-0.05,-1.91,2.36
57.840,1.94,0.25,-1.27,2.33
57.850,1.36,0.64,-1.21,1.93
57.860,1.45,0.67,-0.36,1.64
57.870,2.16,-0.62,-0.61,2.32
57.880,1.28,-0.16,-2.06,2.43
57.890,1.56,-0.66,-0.52,1.77
57.900,1.39,0.31,1.45,2.03
57.910,1.33,1.16,-0.10,1.76
57.920,1.67,-0.43,-1.18,2.10
57.930,1.95,-0.18,-1.99,2.79
57.940,1.10,0.73,-2.19,2.56
57.950,1.18,0.55,0.67,1.46
57.960,1.15,-0.11,1.54,1.93
57.970,1.73,0.26,0.83,1.94
57.980,1.74,-0.92,0.44,2.02
57.990,1.03,-0.44,1.26,1.69
58.000,1.47,-0.74,0.12,1.65
58.010,1.71,0.38,-0.01,1.75
58.020,1.48,1.18,-0.90,2.10
58.030,1.16,-0.18,0.65,1.34
58.040,1.75,-0.08,-0.35,1.79
58.050,2.17,0.20,-1.35,2.56
58.060,2.38,-0.23,-0.80,2.52
58.071,1.43,-0.16,0.66,1.58
58.080,1.74,-0.01,0.69,1.87
58.091,1.48,-0.56,0.71,1.74
58.101,1.59,-0.22,0.16,1.62
58.111,0.33,-0.17,0.40,0.54
58.121,1.06,0.29,1.01,1.50
58.131,1.66,0.99,0.47,1.99
58.141,1.75,0.17,-1.49,2.30
58.151,1.50,-0.25,-1.31,2.00
58.161,1.30,-0.09,0.49,1.39
58.171,1.39,-0.34,1.34,1.96
58.181,1.79,0.07,0.08,1.79
58.191,0.61,-0.03,-0.74,0.96
58.201,0.55,-0.82,-0.53,1.12
58.211,1.61,0.16,-0.19,1.63
58.221,1.77,0.26,-1.62,2.41
58.231,1.62,1.18,-2.14,2.93
58.241,1.41,0.64,-0.62,1.66
58.251,1.90,-0.69,0.60,2.11
58.261,1.53,-0.17,-1.11,1.90
58.271,1.24,-0.47,-1.64,2.11
58.281,1.24,-0.70,-0.54,1.52
58.291,1.96,0.55,0.53,2.10
58.301,1.65,1.20,-0.54,2.11
58.311,0.54,0.80,-0.82,1.27
58.321,1.54,0.01,-0.75,1.71
58.331,1.19,-0.77,-0.82,1.63
58.342,1.82,-0.71,0.36,1.98
58.352,1.16,0.58,0.44,1.38
58.361,0.30,0.80,0.43,0.96
58.372,1.49,-0.03,-0.09,1.50
58.382,1.50,0.20,-0.90,1.76
58.392,1.73,-0.43,-1.47,2.32
58.402,0.99,0.31,-0.27,1.07
58.412,0.66,0.73,0.54,1.12
58.422,0.77,0.03,1.77,1.93
58.432,1.30,-0.02,0.40,1.36
58.442,1.16,0.34,-1.08,1.62
58.452,1.51,-0.26,-0.17,1.55
58.462,1.30,0.40,0.22,1.38
58.472,1.19,0.66,-0.45,1.44
58.482,1.22,0.25,0.23,1.26
58.492,0.22,0.39,-0.03,0.45
58.502,1.27,-0.17,0.21,1.30
58.512,1.60,-0.12,0.20,1.62
58.522,1.28,0.26,0.03,1.31
58.532,0.45,0.15,0.45,0.66
58.542,0.91,-0.51,1.15,1.55
58.552,0.95,-0.40,0.38,1.10
58.562,1.57,-0.70,-0.06,1.73
58.572,1.20,-0.52,0.82,1.55
58.582,1.43,0.42,0.62,1.62
58.592,1.79,-0.13,0.66,1.91
58.602,1.70,-1.12,-0.88,2.22
58.612,1.07,-0.49,-0.83,1.45
58.622,1.68,-0.01,2.01,2.62
58.632,0.76,-0.41,1.32,1.58
58.642,1.00,0.91,-0.85,1.60
58.653,1.90,-0.72,-1.31,2.42
58.662,1.39,-0.23,-0.90,1.68
58.673,1.87,0.97,-1.36,2.51
58.683,1.34,0.31,-0.61,1.51
58.693,1.46,0.26,0.24,1.51
58.703,1.19,0.28,-1.41,1.87
58.713,1.10,-0.06,-1.24,1.66
58.723,1.17,-0.15,0.19,1.19
58.733,1.73,-0.21,0.61,1.84
58.743,1.67,0.30,0.55,1.79
58.753,0.93,-0.43,1.38,1.72
58.763,0.82,-0.01,1.75,1.93
58.773,1.16,0.23,0.22,1.20
58.783,2.21,-0.21,1.17,2.51
58.793,0.95,0.23,0.05,0.98
58.803,0.28,0.27,0.34,0.52
58.813,1.33,-0.10,1.01,1.68
58.823,2.33,0.36,1.11,2.61
58.833,1.73,0.05,-0.75,1.89
58.843,1.34,-0.77,-0.17,1.55
58.853,1.64,0.60,-0.70,1.88
58.863,1.92,0.55,0.75,2.13
58.873,2.13,0.02,0.22,2.14
58.883,1.67,0.15,-1.44,2.21
58.893,1.90,-0.19,-1.15,2.23
58.903,2.15,0.32,0.16,2.17
58.913,1.68,0.78,-0.82,2.02
58.923,1.50,-0.14,-0.60,1.63
58.933,2.24,0.13,-0.98,2.45
58.943,2.03,-0.44,-0.42,2.12
58.953,2.13,-0.48,0.97,2.39
58.963,0.84,1.11,-0.21,1.41
58.974,1.35,0.07,0.35,1.40
58.980,2.26,-1.37,0.22,2.66
58.990,1.74,-0.49,-0.90,2.02
59.000,1.52,-0.45,0.30,1.61
59.010,1.15,0.64,1.40,1.92
59.020,1.20,1.03,-0.36,1.62
59.030,2.17,-0.48,-0.45,2.26
59.040,1.94,-0.23,-1.96,2.77
59.050,1.87,-0.19,-1.27,2.27
59.060,2.03,-0.35,0.90,2.25
59.070,1.36,1.14,1.16,2.12
59.080,0.99,0.81,-0.20,1.30
59.090,1.44,-1.05,-0.05,1.78
59.100,1.79,0.88,-1.97,2.80
59.110,1.52,1.10,-1.78,2.58
59.120,2.08,-2.44,2.23,3.91
59.130,1.81,-1.62,0.96,2.61
59.140,2.04,-0.09,1.86,2.76
59.150,1.73,-1.42,3.85,4.45
59.161,2.15,-1.34,3.17,4.06
59.170,2.42,-1.13,0.06,2.67
59.181,2.55,-1.69,0.68,3.14
59.191,0.94,0.35,-0.24,1.03
59.200,-0.38,1.81,-0.24,1.86
59.210,0.93,0.79,-0.04,1.22
59.221,2.00,-0.16,-1.06,2.27
59.231,2.00,-1.35,-1.02,2.62
59.241,0.89,-0.86,1.62,2.04
59.251,0.26,0.16,2.53,2.55
59.261,1.14,1.73,0.03,2.07
59.271,1.72,1.33,-3.21,3.87
59.281,1.54,1.45,-3.13,3.77
59.291,2.68,-0.30,-2.39,3.61
59.301,0.10,0.12,-2.32,2.33
59.311,1.69,1.04,-1.61,2.55
59.321,2.23,1.49,-1.09,2.89
59.331,3.41,2.56,-0.68,4.32
59.341,2.40,0.11,0.83,2.54
59.351,2.65,-0.40,1.64,3.14
59.361,0.54,-0.71,0.16,0.90
59.374,-0.04,-0.68,-1.02,1.23
59.384,-0.87,0.24,0.58,1.07
59.394,2.55,0.35,1.52,2.99
59.404,2.96,1.51,0.11,3.32
59.414,3.82,0.46,-0.51,3.88
59.424,0.02,-2.54,1.30,2.85
59.434,0.13,-1.88,0.19,1.89
59.444,1.72,-0.65,0.17,1.84
59.454,2.36,-0.80,2.33,3.41
59.464,1.93,0.60,2.39,3.13
59.474,0.88,-0.24,0.30,0.96
59.484,1.00,0.07,-0.82,1.29
59.494,1.13,0.23,-2.06,2.36
59.504,1.67,0.34,0.53,1.79
59.514,3.26,0.13,0.37,3.28
59.524,2.65,1.24,-3.35,4.45
59.534,1.90,-0.52,-3.84,4.32
59.544,1.70,-2.00,-0.01,2.63
59.554,1.23,-0.03,1.70,2.10
59.564,1.05,1.66,0.31,1.99
59.574,1.57,0.40,-1.15,1.98
59.585,2.04,0.16,-2.06,2.90
59.595,3.11,0.44,-2.23,3.85
59.604,1.75,0.02,-1.40,2.23
59.614,1.14,-0.14,0.03,1.15
59.625,1.22,0.62,0.51,1.46
59.634,2.83,-0.05,0.72,2.92
59.645,3.21,0.08,-0.68,3.29
59.654,2.63,-0.57,-0.11,2.69
59.665,1.79,-0.14,1.48,2.33
59.675,0.86,0.15,1.22,1.51
59.685,1.91,0.36,0.08,1.94
59.695,1.90,-0.93,-0.87,2.29
59.705,2.86,0.17,-0.47,2.90
59.715,2.66,1.27,-0.21,2.96
59.725,2.39,1.33,-0.03,2.74
59.735,1.05,0.67,-1.09,1.66
59.745,1.14,-0.51,-1.64,2.06
59.755,2.12,-1.02,-0.06,2.35
59.765,2.89,0.31,1.75,3.39
59.775,1.69,0.87,0.87,2.09
59.785,0.54,1.57,-0.79,1.84
59.795,0.87,0.90,-0.38,1.31
59.805,1.98,-0.37,-0.47,2.07
59.815,1.76,0.27,-1.47,2.31
59.825,1.73,0.58,-0.51,1.89
59.836,1.70,0.25,1.72,2.43
59.845,1.89,0.56,1.99,2.80
59.855,1.40,-0.37,-0.34,1.49
59.865,1.67,-1.38,0.30,2.19
59.875,2.56,-0.42,0.72,2.69
59.885,2.28,0.82,-0.04,2.42
59.895,2.06,0.83,-0.31,2.25
59.905,1.88,0.97,-1.59,2.64
59.915,1.82,0.74,-2.77,3.40
59.925,1.75,-0.65,-0.81,2.03
59.936,1.26,-0.75,-0.37,1.51
59.946,1.71,-0.38,0.70,1.88
59.956,2.44,-1.03,2.13,3.40
59.966,1.90,-0.74,0.64,2.13
59.976,1.42,0.32,-0.42,1.52
59.986,1.58,-1.35,1.41,2.51
59.996,2.05,-0.47,0.38,2.14
60.006,2.05,0.76,-1.41,2.60
60.016,2.00,0.04,0.10,2.00
60.026,1.70,-0.59,1.21,2.17
60.036,0.80,0.15,0.42,0.92
60.046,0.80,0.01,-0.77,1.12
60.056,2.39,-0.54,0.19,2.46
60.066,2.36,-0.06,0.96,2.55
60.076,1.75,-0.03,1.44,2.26
60.086,0.92,-0.22,2.03,2.24
60.096,1.18,0.27,0.66,1.38
60.106,2.10,0.12,-0.60,2.19
60.116,2.42,-0.33,-1.02,2.65
60.126,1.49,-0.20,-0.34,1.54
60.136,1.83,0.29,1.49,2.38
60.146,1.57,0.87,1.12,2.12
60.156,1.66,1.03,0.22,1.96
60.166,2.36,0.28,-1.34,2.73
60.176,2.93,-0.31,-0.81,3.06
60.186,2.56,-0.01,-0.85,2.70
60.197,1.47,1.14,0.20,1.87
60.206,1.04,0.93,2.04,2.47
60.217,1.91,0.36,1.01,2.19
60.227,2.27,0.24,-1.16,2.56
60.237,2.19,-0.21,-1.06,2.45
60.247,1.68,-0.10,0.02,1.69
60.257,1.24,0.20,-0.49,1.35
60.267,1.55,0.35,0.22,1.60
60.277,1.58,0.28,0.89,1.84
60.287,2.32,0.44,1.66,2.88
60.297,2.16,-0.13,0.47,2.21
60.307,1.90,-0.85,0.85,2.25
60.317,1.13,0.15,0.43,1.21
60.327,0.80,0.37,0.28,0.92
60.337,1.68,0.26,0.67,1.83
60.347,2.27,0.42,-0.06,2.31
60.357,1.54,0.07,-0.69,1.69
60.367,1.46,-0.75,0.44,1.70
60.377,1.20,0.23,0.23,1.25
60.387,1.87,-0.65,2.01,2.82
60.397,2.07,-0.89,2.09,3.07
60.407,0.78,-0.47,-0.30,0.96
60.417,0.80,-0.88,0.74,1.40
60.427,1.20,0.29,0.68,1.41
60.437,0.88,0.92,-0.35,1.32
60.447,1.11,-0.53,-0.09,1.23
60.457,1.51,-0.01,-0.21,1.52
60.467,1.33,0.02,1.17,1.77
60.477,1.63,-0.93,1.46,2.38
60.487,0.61,0.70,-0.55,1.08
60.497,0.85,0.12,-0.84,1.20
60.507,1.14,0.03,-1.01,1.52
60.518,1.84,0.70,-2.01,2.81
60.527,2.28,0.02,-0.22,2.29
60.538,1.25,0.85,-0.27,1.54
60.548,0.39,0.97,-0.64,1.22
60.558,0.93,0.13,-0.21,0.96
60.568,1.66,0.20,-1.38,2.17
60.578,1.93,0.18,-0.53,2.01
60.588,1.00,-0.54,0.17,1.15
60.598,0.72,0.32,0.25,0.83
60.608,1.48,0.55,0.50,1.66
60.618,1.68,-0.14,0.46,1.75
60.628,1.67,0.00,0.11,1.68
60.638,1.45,-0.85,1.32,2.14
60.648,1.25,-0.22,1.81,2.21
60.658,0.76,-0.82,1.61,1.96
60.668,1.72,-0.65,2.20,2.86
60.678,0.67,-0.64,1.27,1.57
60.688,1.10,-0.87,1.79,2.27
60.698,1.25,-0.49,1.75,2.20
60.708,1.63,0.11,1.98,2.57
60.718,1.29,-0.52,1.38,1.96
60.728,0.96,-0.01,-0.37,1.03
60.738,1.84,-0.84,0.93,2.23
60.748,2.47,-0.94,2.48,3.63
60.758,1.01,-0.12,0.26,1.05
60.768,0.50,-0.50,0.14,0.72
60.778,2.11,-0.69,1.33,2.59
60.788,2.39,-0.56,1.32,2.78
60.798,2.45,-0.40,1.16,2.74
60.808,1.71,-0.67,-0.29,1.86
60.818,1.92,0.91,-0.88,2.30
60.829,2.78,1.04,-2.06,3.61
60.839,1.85,1.52,-3.25,4.04
60.849,1.32,0.65,-1.97,2.46
60.858,1.44,0.25,-1.32,1.97
60.869,1.92,0.86,-1.57,2.63
60.879,2.22,-0.01,-0.15,2.22
60.889,1.93,0.80,0.35,2.12
60.899,1.29,0.96,-1.05,1.92
60.909,1.46,0.12,-0.14,1.47
60.919,1.62,-0.00,0.38,1.66
60.929,1.46,0.58,-0.95,1.84
60.939,2.12,0.86,-1.00,2.49
60.949,1.90,-0.01,0.20,1.91
60.959,2.49,0.09,2.08,3.25
60.969,1.07,0.34,0.69,1.32
60.979,2.16,-0.31,0.65,2.28
60.989,2.59,-0.48,0.39,2.66
60.999,2.03,-0.03,0.61,2.12
61.009,1.63,-0.72,2.14,2.78
61.019,0.75,0.30,1.02,1.30
61.029,1.44,-0.29,-0.42,1.53
61.039,2.76,-0.81,-2.05,3.54
61.049,2.71,0.02,-3.87,4.73
61.059,1.98,-0.08,0.32,2.01
61.069,2.68,-0.49,2.95,4.02
61.079,0.94,1.16,-0.60,1.61
61.090,0.85,-1.08,-0.95,1.67
61.099,1.25,-2.16,-0.57,2.56
61.109,2.59,-0.74,-0.67,2.78
61.120,2.13,0.77,0.65,2.36
61.130,1.57,1.28,1.59,2.57
61.140,0.57,0.42,0.22,0.74
61.150,1.24,-0.15,-0.52,1.35
61.160,1.80,-1.00,-1.51,2.56
61.170,1.28,-0.28,-1.95,2.35
61.180,1.19,-0.83,0.12,1.46
61.190,1.39,0.12,1.45,2.01
61.200,1.78,0.36,1.10,2.13
61.210,1.38,-0.52,0.55,1.58
61.220,1.77,-0.08,0.37,1.81
61.230,1.33,0.15,-1.32,1.87
61.240,1.14,-0.34,0.09,1.19
61.250,0.67,0.36,0.51,0.92
61.260,1.30,0.91,0.05,1.59
61.270,1.56,0.56,0.42,1.71
61.280,2.55,-0.09,0.12,2.55
61.290,1.10,-0.42,-0.53,1.30
61.300,1.42,0.66,0.64,1.69
61.310,1.31,0.53,1.60,2.13
61.320,1.00,-0.29,1.26,1.63
61.330,1.32,0.09,0.33,1.36
61.341,1.27,-0.37,-0.18,1.34
61.350,1.40,-0.01,1.43,2.00
61.360,1.51,-0.44,1.19,1.98
61.370,1.71,-0.34,1.41,2.24
61.380,1.50,-0.55,0.60,1.71
61.390,1.65,-0.75,1.49,2.35
61.401,2.46,-0.16,0.50,2.51
61.411,1.40,0.53,0.22,1.51
61.421,1.16,-0.17,-0.89,1.48
61.431,1.41,-0.89,0.60,1.77
61.441,1.66,0.31,-0.03,1.69
61.451,1.93,-0.26,0.78,2.10
61.461,0.85,0.68,-0.65,1.27
61.471,1.63,0.09,-0.63,1.75
61.481,2.04,0.18,-1.46,2.52
61.491,2.25,-0.44,-0.52,2.35
61.501,1.18,0.80,-0.87,1.67
61.511,0.86,-0.57,0.15,1.05
61.521,0.81,0.70,-0.09,1.07
61.531,1.96,-0.29,-0.76,2.13
61.541,1.97,-0.09,-0.38,2.01
61.551,1.69,0.07,-0.06,1.70
61.561,0.73,-0.44,0.13,0.86
61.571,1.07,0.33,1.44,1.83
61.581,1.45,0.32,1.09,1.84
61.591,1.38,0.01,-0.57,1.49
61.601,1.57,-0.73,-1.04,2.02
61.611,1.53,-0.49,0.01,1.61
61.621,1.26,0.22,1.94,2.32
61.631,1.38,0.44,1.15,1.85
61.641,1.31,-0.35,0.64,1.50
61.651,1.09,0.22,-1.21,1.65
61.661,1.51,-1.08,0.73,1.99
61.671,1.38,-0.75,0.20,1.58
61.681,2.18,1.07,0.79,2.55
61.691,0.91,0.31,-0.35,1.02
61.701,1.31,-0.79,1.13,1.90
61.711,0.97,-0.08,-0.99,1.39
61.722,1.62,-0.02,-0.79,1.81
61.732,2.07,-0.25,-0.31,2.11
61.742,1.30,0.26,0.54,1.43
61.752,0.87,0.47,0.77,1.25
61.762,1.11,-1.16,1.23,2.03
61.772,1.01,0.00,-1.05,1.45
61.782,1.66,-0.39,-0.40,1.76
61.792,1.82,-0.02,0.47,1.88
61.802,0.85,1.87,-0.41,2.09
61.812,0.38,1.00,-1.53,1.87
61.822,1.06,-1.33,-0.33,1.73
61.832,2.29,-0.25,-0.07,2.31
61.842,1.85,-0.55,0.66,2.04
61.852,1.03,-0.46,2.74,2.96
61.862,0.80,0.08,1.40,1.61
61.872,1.09,0.15,-0.03,1.10
61.882,1.67,0.13,-1.32,2.13
61.892,1.39,-0.16,-0.64,1.54
61.902,0.93,0.53,-0.97,1.44
61.912,0.45,1.81,-0.45,1.92
61.922,0.87,0.33,0.59,1.10
61.932,1.23,-1.57,0.49,2.05
61.942,1.78,-0.78,-0.52,2.01
61.952,1.87,-0.73,1.25,2.36
61.962,1.06,-0.56,2.33,2.62
61.972,0.54,0.92,1.35,1.72
61.982,0.91,-0.85,0.73,1.45
61.992,1.33,-1.24,0.43,1.87
62.003,2.15,-1.10,-0.85,2.56
62.012,1.29,-0.64,0.54,1.54
62.022,0.90,0.80,2.12,2.44
62.033,0.56,-0.60,2.34,2.48
62.043,1.53,-1.06,0.95,2.09
62.053,1.23,-0.93,-0.40,1.59
62.063,1.91,-1.52,0.55,2.50
62.073,1.53,-1.52,2.66,3.43
62.083,2.01,0.47,2.56,3.29
62.093,1.07,-0.20,1.47,1.83
62.103,0.50,-0.13,-0.86,1.00
62.113,0.54,-0.67,-1.81,2.01
62.123,1.53,-0.03,0.24,1.55
62.133,1.91,-0.47,1.85,2.70
62.143,0.78,0.01,0.65,1.02
62.153,0.56,-0.74,0.35,0.99
62.163,0.79,-0.33,1.22,1.49
62.173,1.79,0.37,0.76,1.98
62.183,1.30,0.31,-0.33,1.38
62.193,1.26,0.34,-1.33,1.86
62.203,1.20,0.66,-0.97,1.68
62.213,0.75,-0.37,1.17,1.44
62.223,0.64,0.06,0.56,0.86
62.233,0.59,0.68,-0.34,0.96
62.243,2.04,-0.33,0.09,2.07
62.253,2.34,0.17,0.69,2.45
62.263,1.31,-0.60,0.86,1.68
62.273,0.40,0.22,0.98,1.08
62.284,0.57,0.55,0.47,0.92
62.293,1.76,0.41,0.48,1.87
62.303,1.55,-0.91,-0.25,1.81
62.313,1.76,-0.09,-0.44,1.82
62.323,0.79,-0.07,1.27,1.50
62.333,0.89,0.24,1.92,2.13
62.344,0.91,-1.07,0.78,1.61
62.354,1.09,-0.96,-0.32,1.49
62.364,1.76,-0.14,-0.05,1.77
62.374,1.55,-0.43,0.85,1.82
62.384,0.45,0.73,-1.49,1.72
62.394,0.89,0.79,-2.27,2.57
62.404,1.76,-1.09,-0.22,2.08
62.414,2.41,-0.72,0.91,2.68
62.424,0.84,-0.67,0.03,1.07
62.434,1.13,-0.29,0.03,1.16
62.444,1.26,0.06,-0.92,1.56
62.454,2.00,-0.04,-1.16,2.32
62.464,1.11,0.46,-0.90,1.51
62.474,1.01,-0.92,-0.15,1.38
62.484,0.63,-0.22,-0.27,0.72
62.494,1.28,0.51,0.17,1.39
62.504,1.16,-0.87,0.38,1.50
62.514,1.53,-1.10,-0.60,1.98
62.524,2.46,-0.48,-0.45,2.55
62.534,1.49,0.14,0.54,1.59
62.544,0.16,0.37,0.39,0.56
62.554,0.14,-0.28,0.38,0.49
62.564,1.09,0.14,-0.91,1.42
62.574,2.42,-0.81,-1.22,2.82
62.585,2.30,-0.74,0.62,2.50
62.595,1.55,-0.65,1.30,2.12
62.605,-0.04,0.81,1.25,1.49
62.615,0.59,-0.00,0.20,0.62
62.625,1.97,-0.91,0.84,2.33
62.635,2.25,-0.37,-0.61,2.36
62.645,1.12,0.21,-1.71,2.06
62.655,1.28,-0.58,0.34,1.45
62.665,1.65,-0.15,1.46,2.21
62.675,1.45,0.46,0.85,1.75
62.685,1.02,0.14,-0.34,1.09
62.695,0.34,0.32,-0.50,0.69
62.705,0.64,-0.11,-1.01,1.20
62.715,1.75,-0.57,-0.43,1.89
62.725,1.82,0.19,-0.13,1.83
62.735,1.23,-0.73,0.22,1.44
62.745,0.53,-0.02,1.11,1.23
62.755,0.61,0.81,0.03,1.01
62.765,0.51,0.05,0.75,0.90
62.775,1.45,-0.08,-0.57,1.56
62.785,1.88,-1.00,-1.63,2.68
62.795,0.79,-0.77,-0.47,1.20
62.805,1.08,0.17,1.02,1.50
62.815,0.79,0.61,1.33,1.66
62.825,1.46,-0.35,1.48,2.10
62.835,1.25,-1.08,-0.45,1.71
62.845,2.10,-1.31,-1.20,2.75
62.855,1.62,-0.47,-0.01,1.69
62.865,1.15,0.29,1.32,1.77
62.875,0.99,-0.13,0.45,1.09
62.885,1.48,-1.09,-0.17,1.85
62.895,1.47,-0.51,-1.54,2.19
62.905,1.34,-1.09,0.33,1.76
62.915,1.21,0.07,1.51,1.93
62.925,1.39,0.01,0.88,1.65
62.935,2.04,-1.76,0.11,2.70
62.946,1.23,-1.47,-0.66,2.02
62.956,1.14,-0.04,0.30,1.18
62.966,0.56,-0.28,1.21,1.36
62.976,0.90,0.48,0.00,1.02
62.983,2.01,0.15,-0.12,2.02
62.993,1.60,-1.30,-0.07,2.06
63.003,1.32,-1.03,-0.74,1.83
63.013,1.55,-0.22,-0.04,1.56
63.023,1.62,-0.71,1.61,2.39
63.033,1.28,0.76,1.26,1.95
63.043,1.11,-1.09,0.47,1.63
63.053,1.69,-1.27,0.38,2.14
63.064,2.44,0.11,-0.87,2.59
63.074,1.49,-0.62,0.39,1.66
63.084,1.24,-0.36,0.51,1.39
63.094,1.65,0.62,0.21,1.78
63.104,2.01,-1.52,-0.06,2.52
63.114,2.06,-1.06,0.03,2.32
63.124,1.64,0.16,-0.28,1.67
63.134,0.86,-1.08,1.28,1.88
63.144,1.81,-0.02,0.39,1.85
63.154,2.80,-1.04,-1.01,3.15
63.164,2.30,-1.56,-0.46,2.82
63.174,1.89,0.30,-1.20,2.26
63.184,1.13,0.32,0.53,1.29
63.194,1.94,0.08,0.75,2.08
63.204,1.92,-0.45,-0.98,2.20
63.214,1.73,-0.89,-2.31,3.02
63.224,2.06,-1.19,-0.20,2.39
63.234,2.43,-0.67,1.36,2.87
63.244,2.24,0.11,1.35,2.62
63.254,1.23,-0.18,0.30,1.28
63.264,1.43,-1.19,-0.63,1.97
63.274,1.77,-0.48,-0.60,1.93
63.285,1.65,-0.69,-0.79,1.95
63.294,1.58,-1.19,0.00,1.98
63.305,1.86,0.28,0.16,1.89
63.314,1.86,-1.60,0.71,2.55
63.324,1.91,-1.22,0.28,2.28
63.334,1.37,-0.66,-0.13,1.53
63.344,1.07,-1.63,0.17,1.96
63.355,1.91,-1.00,-0.29,2.18
63.364,1.87,-0.04,-0.99,2.12
63.375,2.05,-1.37,0.61,2.54
63.385,1.19,-1.35,-0.66,1.92
63.395,0.92,-0.96,-0.66,1.49
63.405,1.95,-1.39,1.10,2.63
63.415,1.55,-0.43,0.12,1.62
63.425,1.50,-0.14,-1.74,2.30
63.435,1.81,-2.08,-0.72,2.85
63.445,2.32,-1.93,0.86,3.14
63.455,1.23,-0.58,-0.06,1.36
63.465,0.69,-1.08,0.38,1.34
63.475,1.28,-1.11,-0.15,1.70
63.485,2.45,-1.04,-1.10,2.88
63.495,2.80,-1.44,0.50,3.18
63.505,1.36,-1.69,0.95,2.37
63.515,0.50,-1.23,0.59,1.45
63.525,1.15,-1.20,0.93,1.90
63.535,1.70,-1.79,-0.89,2.62
63.545,2.09,0.83,-2.09,3.07
63.555,2.45,-1.10,-0.64,2.76
63.565,1.97,-1.85,-0.01,2.70
63.575,1.60,-0.26,-0.72,1.77
63.585,0.85,-1.80,0.70,2.11
63.595,0.97,-1.72,1.53,2.50
63.605,1.69,-0.79,0.43,1.92
63.615,1.99,-1.34,-0.34,2.43
63.625,1.96,-1.87,-0.44,2.74
63.635,1.79,-0.80,-0.59,2.05
63.646,1.31,-0.45,-0.41,1.44
63.656,1.33,-0.96,1.60,2.29
63.666,1.73,-1.28,0.43,2.20
63.676,1.86,-0.97,-1.66,2.68
63.686,2.70,-1.83,-0.54,3.31
63.696,2.21,-1.00,-0.39,2.45
63.706,1.05,0.04,0.12,1.05
63.716,0.70,-1.12,1.38,1.91
63.726,0.98,-1.63,-0.02,1.91
63.736,2.09,-0.61,-0.58,2.25
63.746,2.65,-0.71,-0.79,2.85
63.756,1.34,-1.23,-0.36,1.86
63.766,1.89,-0.59,-0.10,1.98
63.776,1.11,-0.35,0.69,1.35
63.786,1.56,-0.95,0.26,1.85
63.796,2.17,-1.02,-0.35,2.42
63.806,1.72,0.19,-1.61,2.37
63.816,1.84,-1.40,0.87,2.47
63.826,1.62,-0.85,0.52,1.90
63.836,1.98,0.76,0.11,2.12
63.846,2.95,-0.41,0.82,3.09
63.856,2.29,0.23,-1.33,2.66
63.866,1.49,-0.09,-4.21,4.46
63.876,1.04,-0.72,-3.37,3.60
63.886,2.06,0.55,0.15,2.14
63.896,1.95,-1.10,0.65,2.33
63.906,2.48,-0.86,0.39,2.65
63.916,2.59,-0.07,-2.15,3.37
63.926,1.78,-1.53,0.18,2.35
63.936,1.29,-0.91,0.82,1.78
63.947,0.84,-0.00,0.65,1.07
63.956,1.34,-0.17,-0.13,1.36
63.967,2.13,-0.54,-0.11,2.20
63.977,1.83,-0.59,-1.05,2.19
